Year,Month,Day,Max,Min
1923,8,6,16.8,14.4
1923,8,7,16.3,14.75
1923,8,8,17.05,14.35
1923,8,9,17.65,14.4
1923,8,10,17.25,14.4
1923,8,11,18.5,11.1
1923,8,12,17,15.65
1923,8,13,18.15,15.6
1923,8,14,16.85,14.5
1923,8,15,16.1,13.05
1923,8,16,15.9,12.4
1923,8,17,16.3,14.05
1923,8,18,15.45,13.35
1923,8,19,15.5,13.75
1923,8,20,16.1,13.95
1923,8,21,16.3,11.25
1923,8,22,14.6,12
1923,8,23,16.25,12.6
1923,8,24,15.55,12
1923,8,25,15.55,12.1
1923,8,26,16.1,12.9
1923,8,27,14.5,11.3
1923,8,28,14.35,11.3
1923,8,29,13.5,8.75
1923,8,30,12.95,10.75
1923,8,31,13.5,9.1
1923,9,1,13.85,10.8
1923,9,2,14.35,6.95
1923,9,3,14.65,11.8
1923,9,4,14.65,10.7
1923,9,5,14.7,12.55
1923,9,6,15.15,13.35
1923,9,7,15.4,12.45
1923,9,8,14.75,8
1923,9,9,14.45,12.8
1923,9,10,14.5,10.3
1923,9,11,14.9,6.95
1923,9,12,15.85,13.3
1923,9,13,14.95,12.85
1923,9,14,13.25,10.3
1923,9,15,11.9,7.8
1923,9,16,11.85,9.25
1923,9,17,12.7,9.95
1923,9,18,12.2,8.85
1923,9,19,12.8,10.5
1923,9,20,13.1,11.35
1923,9,21,14.35,12.15
1923,9,22,13.6,10.45
1923,9,23,12.4,9.45
1923,9,24,12.35,8.6
1923,9,25,13.15,11.5
1923,9,26,14.4,12.9
1923,9,27,14.6,13.85
1923,9,28,15.6,12.35
1923,9,29,16.85,13.9
1923,9,30,17.2,13.5
1923,10,1,14.1,11.5
1923,10,2,13.25,11.1
1923,10,3,12.9,9
1923,10,4,10.85,7.55
1923,10,5,12.6,9.85
1923,10,6,12.5,10.65
1923,10,7,13.5,11.75
1923,10,8,14,11.15
1923,10,9,14.45,12.25
1923,10,10,12.65,11.25
1923,10,11,12.05,10.2
1923,10,12,10.95,8.95
1923,10,13,10.75,7.5
1923,10,14,10.95,5.7
1923,10,15,10.25,2.2
1923,10,16,11.7,8.7
1923,10,17,12.05,10.7
1923,10,18,11.55,9.75
1923,10,19,13.45,9.2
1923,10,20,12.4,9.75
1923,10,21,11.3,8.6
1923,10,22,11.4,8.75
1923,10,23,11.55,7.6
1923,10,24,10.5,4.7
1923,10,25,10.9,7.7
1923,10,26,10.8,7.55
1923,10,27,11.1,5.8
1923,10,28,11.2,8.95
1923,10,29,12.6,9.7
1923,10,30,13.55,10.65
1923,10,31,11.5,9.2
1923,11,1,11.05,8.6
1923,11,2,11.05,7.5
1923,11,3,13.4,9.8
1923,11,4,9.6,6.95
1923,11,5,9,4.5
1923,11,6,7.85,2.8
1923,11,7,8.5,4.65
1923,11,8,9.2,7.45
1923,11,9,9.4,6.5
1923,11,10,8.4,3.1
1923,11,11,8.5,7.45
1923,11,12,11.6,10
1923,11,13,12.35,10.5
1923,11,14,8.9,4.25
1923,11,15,9.55,5.3
1923,11,16,8.95,4.15
1923,11,17,7.55,3.05
1923,11,18,7.5,4
1923,11,19,7.95,4.2
1923,11,20,6.85,4.1
1923,11,21,6.95,1.5
1923,11,22,4.8,-0.95
1923,11,23,4.2,0.55
1923,11,24,4,-2.1
1923,11,25,3.4,-1.9
1923,11,26,6.45,2.55
1923,11,27,4.4,-1.25
1923,11,28,4.3,-0.45
1923,11,29,5.1,1.55
1923,11,30,5.85,-2.55
1923,12,1,9.6,5.8
1923,12,2,8.85,4.95
1923,12,3,7.35,4.3
1923,12,4,9.35,5.6
1923,12,5,7.75,5.7
1923,12,6,7.85,1.7
1923,12,7,10.3,7.75
1923,12,8,8.3,5.1
1923,12,9,8.1,3.35
1923,12,10,10.25,9.3
1923,12,11,10.3,9.6
1923,12,12,10.55,9.9
1923,12,13,9.75,2.75
1923,12,14,9.55,6.7
1923,12,15,9.4,6.8
1923,12,16,9.75,8.6
1923,12,17,10.55,9.45
1923,12,18,9.9,8.5
1923,12,19,8.2,6.35
1923,12,20,6.5,4.35
1923,12,21,9.4,5.15
1923,12,22,10.75,9.65
1923,12,23,9.45,6.7
1923,12,24,10.5,7.95
1923,12,25,9.9,8.05
1923,12,26,11.3,9.6
1923,12,27,11.65,8.8
1923,12,28,10.6,7.9
1923,12,29,9.35,6.3
1923,12,30,10.65,9.5
1923,12,31,10.55,9.2
1924,1,1,10.2,8.7
1924,1,2,10,8.25
1924,1,3,9.4,7.1
1924,1,4,10.75,9.45
1924,1,5,9.5,8.7
1924,1,6,9.8,8.6
1924,1,7,9.85,2.95
1924,1,8,9.3,6.8
1924,1,9,7.8,3.35
1924,1,10,6.65,3.5
1924,1,11,8.05,2.45
1924,1,12,8.5,4.55
1924,1,13,5.75,2.6
1924,1,14,8.25,4.95
1924,1,15,10,7.95
1924,1,16,10.15,8.65
1924,1,17,10.1,8.35
1924,1,18,11.05,8.35
1924,1,19,9.45,6
1924,1,20,9.7,7.75
1924,1,21,12.2,9.7
1924,1,22,10.3,5.8
1924,1,23,8.15,3.45
1924,1,24,10,5.4
1924,1,25,10.25,6.95
1924,1,26,10.15,8.3
1924,1,27,9.9,5.05
1924,1,28,8.55,2.75
1924,1,29,8.35,7.25
1924,1,30,8.6,7
1924,1,31,8.9,7.3
1924,2,1,7.8,4
1924,2,2,9.35,6.9
1924,2,3,9.05,6.4
1924,2,4,8.75,6.05
1924,2,5,9.05,7.4
1924,2,6,8.9,7.05
1924,2,7,7.6,5.5
1924,2,8,8.75,6.85
1924,2,9,8.95,5
1924,2,10,9.15,6.25
1924,2,11,9.7,2.3
1924,2,12,8.2,6.15
1924,2,13,7.8,5.85
1924,2,14,6.65,0.55
1924,2,15,6.8,3.35
1924,2,16,6.95,2
1924,2,17,6.7,-1
1924,2,18,9.05,7
1924,2,19,7.2,2.4
1924,2,20,7.4,4.55
1924,2,21,8.95,7.35
1924,2,22,9.1,3.2
1924,2,23,7.25,0
1924,2,24,7.3,0.35
1924,2,25,9.05,7.05
1924,2,26,7.45,0.4
1924,2,27,8.05,5.95
1924,2,28,7.95,3
1924,2,29,8.3,5.45
1924,3,1,5.45,1.15
1924,3,2,3.1,-3
1924,3,3,5.5,1.25
1924,3,4,6.8,-0.5
1924,3,5,6.85,4.3
1924,3,6,6.95,-2.6
1924,3,7,7.6,5.25
1924,3,8,9.15,6.4
1924,3,9,9.75,8.15
1924,3,10,10.7,6.7
1924,3,11,10.5,7.95
1924,3,12,12.05,10.1
1924,3,13,12.3,9.45
1924,3,14,12.4,8
1924,3,15,13,5.25
1924,3,16,12.2,0.2
1924,3,17,11,4.35
1924,3,18,7.55,3.75
1924,3,19,7.85,2.65
1924,3,20,9.35,5.5
1924,3,21,10.05,7.5
1924,3,22,11.95,9
1924,3,23,11.6,9.45
1924,3,24,11.25,8.45
1924,3,25,12.45,8.75
1924,3,26,12.25,9.6
1924,3,27,11.4,8.9
1924,3,28,8.5,5.55
1924,3,29,6.2,2.75
1924,3,30,6.2,3.95
1924,3,31,7.7,-1.8
1924,4,1,9.5,-0.2
1924,4,2,9.6,-0.25
1924,4,3,7.95,1.2
1924,4,4,7.75,0.9
1924,4,5,9.55,3.65
1924,4,6,9.7,6.25
1924,4,7,10.05,3.05
1924,4,8,9.2,5.45
1924,4,9,6.7,1.2
1924,4,10,6.5,1.65
1924,4,11,8.1,3.95
1924,4,12,8.2,5.2
1924,4,13,8.25,2.85
1924,4,14,7.55,3.55
1924,4,15,8.25,-0.5
1924,4,16,9.1,3
1924,4,17,10.35,6.15
1924,4,18,11.25,8.85
1924,4,19,12.85,9.05
1924,4,20,13.5,10.25
1924,4,21,14.75,7.75
1924,4,22,14.8,10.6
1924,4,23,11.75,9.05
1924,4,24,12.25,9.9
1924,4,25,13.25,10.65
1924,4,26,12.15,8.5
1924,4,27,9.95,6
1924,4,28,11,7.9
1924,4,29,12.55,8.7
1924,4,30,12.55,9.9
1924,5,1,12.25,9
1924,5,2,12.55,8.95
1924,5,3,11.35,8.1
1924,5,4,10.45,3.05
1924,5,5,9.55,5.65
1924,5,6,10.4,7.65
1924,5,7,9,5.9
1924,5,8,10.15,7.15
1924,5,9,11.25,8.8
1924,5,10,12.35,8.25
1924,5,11,12.8,8.5
1924,5,12,12.65,6.4
1924,5,13,11.95,8.85
1924,5,14,12.85,8.8
1924,5,15,12.2,7.7
1924,5,16,11.7,8.95
1924,5,17,13.05,9
1924,5,18,13.65,10.2
1924,5,19,14.55,10.85
1924,5,20,14.6,11.4
1924,5,21,14.5,11.7
1924,5,22,13.9,12
1924,5,23,12.45,8.8
1924,5,24,12.05,9.7
1924,5,25,12.7,10.4
1924,5,26,12.45,9.4
1924,5,27,13.25,11.5
1924,5,28,16,11.8
1924,5,29,16.85,13.75
1924,5,30,15.25,11.95
1924,5,31,16.75,12.35
1924,6,1,15.7,10.7
1924,6,2,14.05,10.85
1924,6,3,15.5,12.5
1924,6,4,15.3,11.8
1924,6,5,14.15,12
1924,6,6,14.8,12.4
1924,6,7,15.65,12.15
1924,6,8,14.4,12.3
1924,6,9,14.8,11.25
1924,6,10,15.3,12.1
1924,6,11,13.8,11.1
1924,6,12,13.15,11.85
1924,6,13,14.1,11.5
1924,6,14,14.1,10.1
1924,6,15,14.2,12
1924,6,16,14.25,12
1924,6,17,15.15,10.6
1924,6,18,15.4,11.5
1924,6,19,13.75,10.25
1924,6,20,14,10.05
1924,6,21,14.2,9.5
1924,6,22,13.9,11.9
1924,6,23,14.6,12.15
1924,6,24,14.85,13.6
1924,6,25,14.75,13.2
1924,6,26,14.35,12.75
1924,6,27,14.15,11.55
1924,6,28,14.75,11.8
1924,6,29,14.35,12.4
1924,6,30,14.35,11.7
1924,7,1,14.25,9.25
1924,7,2,15,12.25
1924,7,3,14.15,10.9
1924,7,4,13.4,9.25
1924,7,5,14.9,10.65
1924,7,6,14.75,11.2
1924,7,7,14.95,13.1
1924,7,8,16.2,13.25
1924,7,9,16.4,13.55
1924,7,10,15.5,14.2
1924,7,11,15.1,14.2
1924,7,12,17.35,14.35
1924,7,13,16.2,12.65
1924,7,14,16.3,13.7
1924,7,15,16.2,14.35
1924,7,16,15.5,12.65
1924,7,17,15.6,12.15
1924,7,18,14.5,12.45
1924,7,19,15.25,12.15
1924,7,20,15.5,12.3
1924,7,21,16.25,11.8
1924,7,22,15.25,11.65
1924,7,23,15.1,12.65
1924,7,24,15.3,12
1924,7,25,14.8,13.6
1924,7,26,15.2,13.1
1924,7,27,15.75,13.15
1924,7,28,15.5,13.2
1924,7,29,16.3,14.1
1924,7,30,16.1,12.95
1924,7,31,15.8,13.6
1924,8,1,15.7,13.85
1924,8,2,15.8,13.55
1924,8,3,16,13.25
1924,8,4,16,14.4
1924,8,5,15.8,14
1924,8,6,15.95,12.5
1924,8,7,15.6,12.05
1924,8,8,16.95,8.05
1924,8,9,16.95,10.35
1924,8,10,17.75,12.8
1924,8,11,16.25,13.4
1924,8,12,15.6,13.25
1924,8,13,15.4,13.3
1924,8,14,15.6,13.05
1924,8,15,15.15,11.65
1924,8,16,14.2,11.7
1924,8,17,14.45,11.25
1924,8,18,14.55,11.8
1924,8,19,13.85,10.2
1924,8,20,14.15,10.85
1924,8,21,14.75,12.15
1924,8,22,14.35,12.15
1924,8,23,14.95,12.5
1924,8,24,14.7,12.25
1924,8,25,14.85,12.5
1924,8,26,15.1,11.45
1924,8,27,14.25,12.6
1924,8,28,15.45,13.7
1924,8,29,14.75,13.15
1924,8,30,15.55,14.15
1924,8,31,16.15,13.1
1924,9,1,15.95,13.1
1924,9,2,17.7,14.9
1924,9,3,18.4,14.6
1924,9,4,18.15,9.65
1924,9,5,15.75,13.6
1924,9,6,16,14.3
1924,9,7,17.9,15.55
1924,9,8,16.8,13.8
1924,9,9,14.15,10.7
1924,9,10,13.75,10
1924,9,11,14.05,12.7
1924,9,12,14.5,12.4
1924,9,13,15.2,11.3
1924,9,14,14.55,9.85
1924,9,15,15.6,12.55
1924,9,16,15.35,12.8
1924,9,17,15.6,13.75
1924,9,18,14.65,12.55
1924,9,19,13.55,9.35
1924,9,20,13.15,10.45
1924,9,21,12.75,9.85
1924,9,22,10.9,7.4
1924,9,23,12.55,8.8
1924,9,24,11.9,9.05
1924,9,25,12.2,9.65
1924,9,26,13.6,10.95
1924,9,27,12.75,5.35
1924,9,28,12.9,9.6
1924,9,29,13.95,11.7
1924,9,30,12.4,9.4
1924,10,1,13,9.25
1924,10,2,12.75,9.4
1924,10,3,12.3,7.65
1924,10,4,11.5,3.95
1924,10,5,11.05,9.2
1924,10,6,11.45,9.25
1924,10,7,11.1,9.1
1924,10,8,11.5,7.35
1924,10,9,14.15,10.2
1924,10,10,13.5,9.35
1924,10,11,12.3,9.75
1924,10,12,12.2,7.55
1924,10,13,16.4,13.45
1924,10,14,18.3,13.75
1924,10,15,19.3,14.75
1924,10,16,14.7,11.55
1924,10,17,13.1,7.25
1924,10,18,12.2,11.15
1924,10,19,12.9,10.95
1924,10,20,12.25,9.8
1924,10,21,13.15,11.4
1924,10,22,13.1,7.55
1924,10,23,11.9,10.85
1924,10,24,12,11.05
1924,10,25,11.5,9.35
1924,10,26,12.65,7.85
1924,10,27,13.05,10.75
1924,10,28,13.95,11.95
1924,10,29,14.35,12.75
1924,10,30,13,11.25
1924,10,31,12.5,10.2
1924,11,1,13.05,9.95
1924,11,2,12.35,9.7
1924,11,3,9.8,5.35
1924,11,4,8.1,0.7
1924,11,5,8.95,7
1924,11,6,10.45,8.55
1924,11,7,9.45,5.35
1924,11,8,10.3,8.5
1924,11,9,13.2,10.15
1924,11,10,12.5,10
1924,11,11,12.5,9.15
1924,11,12,10.8,2
1924,11,13,9.15,6.55
1924,11,14,11.1,8.9
1924,11,15,10.4,6.95
1924,11,16,9.4,6.05
1924,11,17,10.2,7.4
1924,11,18,10.5,7.9
1924,11,19,10.4,8.55
1924,11,20,10.6,8.3
1924,11,21,11.05,9.85
1924,11,22,11.6,10.65
1924,11,23,12.2,11.3
1924,11,24,11.25,9.55
1924,11,25,10.4,7.2
1924,11,26,9.1,4.4
1924,11,27,8.45,5.1
1924,11,28,9,4.6
1924,11,29,10.35,8.4
1924,11,30,11,8.45
1924,12,1,10.9,8.75
1924,12,2,9.7,6.1
1924,12,3,9.45,3.85
1924,12,4,13.1,8.3
1924,12,5,11.15,7.65
1924,12,6,11.6,8
1924,12,7,11.8,10.8
1924,12,8,10.15,2.8
1924,12,9,9.65,5.25
1924,12,10,11,8.85
1924,12,11,10.7,9.5
1924,12,12,12,11.1
1924,12,13,10.95,8.85
1924,12,14,9.5,7.05
1924,12,15,11,7.9
1924,12,16,10.1,9
1924,12,17,11.9,10.05
1924,12,18,11.65,11
1924,12,19,11.6,10.35
1924,12,20,11.4,9.85
1924,12,21,10.65,9.65
1924,12,22,11.75,10.05
1924,12,23,11.75,7.65
1924,12,24,9.15,6.6
1924,12,25,9.3,4.75
1924,12,26,8.15,6.4
1924,12,27,11.25,5.8
1924,12,28,6.9,3.65
1924,12,29,9.45,6.5
1924,12,30,9.75,4.85
1924,12,31,6.7,2.1
1925,1,1,10.5,5.5
1925,1,2,11,6.2
1925,1,3,7.35,3.15
1925,1,4,7.65,3.55
1925,1,5,7.7,4.15
1925,1,6,8,1.55
1925,1,7,8.3,5.95
1925,1,8,10.2,7
1925,1,9,9.2,1.55
1925,1,10,10.35,8.75
1925,1,11,9.25,6.75
1925,1,12,10.65,7.9
1925,1,13,11.7,9.6
1925,1,14,11.35,7.5
1925,1,15,9.75,4.1
1925,1,16,8.5,4.7
1925,1,17,11.55,9.9
1925,1,18,11.1,9.8
1925,1,19,10.85,9.05
1925,1,20,10.85,9.25
1925,1,21,10.7,9.85
1925,1,22,11.5,8.2
1925,1,23,9,6.1
1925,1,24,10.3,6.6
1925,1,25,11.5,8.35
1925,1,26,8.6,5.6
1925,1,27,7.4,5.95
1925,1,28,8.8,4.3
1925,1,29,11.35,7.9
1925,1,30,11.55,9.75
1925,1,31,10.1,5.8
1925,2,1,8.25,4.85
1925,2,2,10.2,8.25
1925,2,3,11,9.35
1925,2,4,10.9,7.2
1925,2,5,11,8.55
1925,2,6,7.8,5.3
1925,2,7,8.35,3.15
1925,2,8,11.3,9.85
1925,2,9,10.8,7.35
1925,2,10,10.75,8.8
1925,2,11,6.9,3.45
1925,2,12,6.65,2.1
1925,2,13,5.8,1.95
1925,2,14,6.9,3.6
1925,2,15,7.5,3.55
1925,2,16,7.85,5.35
1925,2,17,7.9,4.8
1925,2,18,7.2,4.5
1925,2,19,7.2,4.9
1925,2,20,6.25,1.1
1925,2,21,6.95,3.5
1925,2,22,7.2,3.35
1925,2,23,8,3.6
1925,2,24,7.4,4.2
1925,2,25,8.75,5.65
1925,2,26,8.25,4.45
1925,2,27,8.75,5.5
1925,2,28,8.8,6.5
1925,3,1,7.6,5.35
1925,3,2,7.8,5.25
1925,3,3,7.4,2.3
1925,3,4,7,2.6
1925,3,5,8.15,5.95
1925,3,6,9.5,8.15
1925,3,7,9.85,8.55
1925,3,8,8.2,4.15
1925,3,9,6.1,2.55
1925,3,10,6.9,1.85
1925,3,11,9.25,7.7
1925,3,12,9.4,4.55
1925,3,13,9.35,6.5
1925,3,14,9.9,8.65
1925,3,15,11.45,8.3
1925,3,16,10.1,6.35
1925,3,17,9.55,7.8
1925,3,18,9.95,7.5
1925,3,19,9.9,4.95
1925,3,20,10,6.1
1925,3,21,7.45,2.25
1925,3,22,6.2,-0.1
1925,3,23,7.8,2.85
1925,3,24,9.35,6.25
1925,3,25,7.35,4.05
1925,3,26,7.75,5.25
1925,3,27,8.35,-0.3
1925,3,28,9.05,6.35
1925,3,29,8.7,0.4
1925,3,30,10.15,7.2
1925,3,31,9.3,6.05
1925,4,1,8.85,-0.15
1925,4,2,8.95,6.6
1925,4,3,8.65,-0.45
1925,4,4,9.65,6.75
1925,4,5,11.1,6.2
1925,4,6,10.75,6
1925,4,7,10.5,2.25
1925,4,8,11.1,4.7
1925,4,9,10.5,3.65
1925,4,10,10.7,7.15
1925,4,11,10.75,6.6
1925,4,12,10.85,7.9
1925,4,13,10.35,7.4
1925,4,14,10.25,7.55
1925,4,15,10.15,6.85
1925,4,16,9.15,5.95
1925,4,17,10.1,6.45
1925,4,18,10.4,7.1
1925,4,19,9.35,4.55
1925,4,20,10.95,5.2
1925,4,21,12.25,5.25
1925,4,22,10.8,8.75
1925,4,23,10.3,5.3
1925,4,24,9.55,6.25
1925,4,25,10.1,7.4
1925,4,26,10.05,7.55
1925,4,27,10.65,7.65
1925,4,28,10.45,5.85
1925,4,29,10.15,5.1
1925,4,30,8.4,3.7
1925,5,1,9.8,6.55
1925,5,2,11.4,7.6
1925,5,3,11.75,9.1
1925,5,4,10.35,6.75
1925,5,5,9,4.35
1925,5,6,9.75,6.1
1925,5,7,10.1,7.35
1925,5,8,10.7,9
1925,5,9,11.05,9
1925,5,10,10.45,7.85
1925,5,11,11.45,9.65
1925,5,12,12,9.5
1925,5,13,11.25,7.1
1925,5,14,13.7,7.4
1925,5,15,12.4,10
1925,5,16,11.65,8.35
1925,5,17,12.1,7.25
1925,5,18,12.3,6.65
1925,5,19,12.8,9.3
1925,5,20,12.4,8.4
1925,5,21,12.05,7.05
1925,5,22,13.15,9.95
1925,5,23,14.15,11.5
1925,5,24,15.25,11.95
1925,5,25,14.35,9.35
1925,5,26,12.7,9.95
1925,5,27,12.7,9.75
1925,5,28,11.7,8.8
1925,5,29,12.15,9.3
1925,5,30,13.1,9.15
1925,5,31,12.7,9.8
1925,6,1,12.25,8.75
1925,6,2,12.4,9.85
1925,6,3,12.9,10.85
1925,6,4,13.75,11.35
1925,6,5,13.8,11.6
1925,6,6,13.75,8.4
1925,6,7,17.6,9.7
1925,6,8,18.9,10.65
1925,6,9,21.8,16.1
1925,6,10,20.45,12
1925,6,11,19.75,14.2
1925,6,12,20.8,14.15
1925,6,13,19.05,13.3
1925,6,14,16.7,13.45
1925,6,15,16.75,13.25
1925,6,16,15.1,12.5
1925,6,17,14.45,12.2
1925,6,18,14.75,11.75
1925,6,19,15.25,12.4
1925,6,20,15.35,12.5
1925,6,21,15.05,12.85
1925,6,22,15.7,11.55
1925,6,23,15.95,11.1
1925,6,24,16.15,11.55
1925,6,25,16.4,12.05
1925,6,26,15,12.5
1925,6,27,14.85,12.85
1925,6,28,15.3,12.75
1925,6,29,16.35,13.05
1925,6,30,16,12.75
1925,7,1,16.4,10.75
1925,7,2,15.7,12.4
1925,7,3,15.35,13.8
1925,7,4,14.35,12.25
1925,7,5,14.8,11.4
1925,7,6,15.35,13.25
1925,7,7,14.3,12.4
1925,7,8,15.2,10.55
1925,7,9,14.7,12.65
1925,7,10,15.35,13.85
1925,7,11,16.65,12.2
1925,7,12,17.4,13.7
1925,7,13,17.3,14.6
1925,7,14,17.2,13.55
1925,7,15,15.65,12.45
1925,7,16,15.65,11.4
1925,7,17,16.1,12.95
1925,7,18,13.5,11.6
1925,7,19,14.3,12.3
1925,7,20,17.2,13.6
1925,7,21,19,13.4
1925,7,22,18.5,14.5
1925,7,23,17.2,15.05
1925,7,24,19.65,15.55
1925,7,25,15.55,11.95
1925,7,26,13.65,11
1925,7,27,13.85,12.2
1925,7,28,14.45,12.2
1925,7,29,14.75,12.8
1925,7,30,14.85,11.85
1925,7,31,15.1,12.75
1925,8,1,14.8,11.55
1925,8,2,15.1,12.2
1925,8,3,15.5,13.3
1925,8,4,17.55,12.35
1925,8,5,16.05,14.3
1925,8,6,16.35,12.8
1925,8,7,16.05,14.1
1925,8,8,16.9,11.8
1925,8,9,16.6,13.25
1925,8,10,15.6,10.5
1925,8,11,15.5,11
1925,8,12,16.65,14.8
1925,8,13,16.65,13.8
1925,8,14,18.4,14.1
1925,8,15,19.8,11.55
1925,8,16,21.05,11.8
1925,8,17,19.65,12.4
1925,8,18,19.45,12.75
1925,8,19,17.5,13.35
1925,8,20,16.6,11.7
1925,8,21,15.55,11
1925,8,22,16.7,14.35
1925,8,23,16.55,13.35
1925,8,24,16.1,13.3
1925,8,25,15.2,9.35
1925,8,26,16.7,14.65
1925,8,27,16.7,14.3
1925,8,28,16.3,14.8
1925,8,29,16.15,14.2
1925,8,30,16.9,11.8
1925,8,31,17,14.5
1925,9,1,15.65,13.7
1925,9,2,15,13.45
1925,9,3,15.25,13.2
1925,9,4,14.15,10.75
1925,9,5,14.3,12.55
1925,9,6,14,11.2
1925,9,7,13.45,11.15
1925,9,8,14.05,11.5
1925,9,9,14.2,12.15
1925,9,10,13.1,10.5
1925,9,11,13.5,7.9
1925,9,12,13.9,4.95
1925,9,13,14.55,9.15
1925,9,14,15.95,12.2
1925,9,15,15.45,13.8
1925,9,16,15.55,7.95
1925,9,17,15.2,11.85
1925,9,18,14.15,11.4
1925,9,19,13.5,10.7
1925,9,20,12.95,9.05
1925,9,21,13.8,10.95
1925,9,22,14,10.25
1925,9,23,13,10.65
1925,9,24,12.8,8.55
1925,9,25,13.4,10.9
1925,9,26,12.95,10.85
1925,9,27,11.6,8.3
1925,9,28,15.75,13.4
1925,9,29,15.5,14.25
1925,9,30,14.25,12.55
1925,10,1,13.85,4.5
1925,10,2,12.3,5.95
1925,10,3,12.9,9.6
1925,10,4,17.05,13.35
1925,10,5,17.3,15.1
1925,10,6,16.5,14.2
1925,10,7,15.7,13.65
1925,10,8,15,10.05
1925,10,9,13.7,5.25
1925,10,10,12.05,3.05
1925,10,11,12.9,2.45
1925,10,12,13.05,3.65
1925,10,13,13.05,8.3
1925,10,14,12.25,7.35
1925,10,15,11.75,8.25
1925,10,16,14.75,12.8
1925,10,17,14.7,13.3
1925,10,18,13.55,11.05
1925,10,19,14.4,12.35
1925,10,20,15.5,14.45
1925,10,21,14.8,12.7
1925,10,22,14.5,13.05
1925,10,23,13.15,11.65
1925,10,24,11.9,9.15
1925,10,25,12.75,9.5
1925,10,26,13.6,11.2
1925,10,27,12.8,9.9
1925,10,28,12.75,9.7
1925,10,29,13.8,11.4
1925,10,30,13.15,11.35
1925,10,31,13.45,11.35
1925,11,1,13.55,11.15
1925,11,2,12.6,8.95
1925,11,3,11.85,8.45
1925,11,4,11.6,8.65
1925,11,5,11.4,4.85
1925,11,6,9.6,3.55
1925,11,7,12.25,8.25
1925,11,8,8.1,5.65
1925,11,9,8.15,4.8
1925,11,10,7.65,3.1
1925,11,11,6.8,-0.2
1925,11,12,8.9,3.5
1925,11,13,8.85,7.35
1925,11,14,9.6,7.8
1925,11,15,10.25,8.15
1925,11,16,8.8,3.8
1925,11,17,8.2,4.6
1925,11,18,10.1,1.65
1925,11,19,7.7,-1.5
1925,11,20,6.4,-1.95
1925,11,21,5.55,-2.2
1925,11,22,5.3,3.1
1925,11,23,7.6,5
1925,11,24,7.05,0.65
1925,11,25,9.3,5.95
1925,11,26,6.7,3
1925,11,27,4.9,0.8
1925,11,28,8.85,5.95
1925,11,29,8.55,5.4
1925,11,30,9.2,4.8
1925,12,1,6.3,1.15
1925,12,2,3.9,-2.4
1925,12,3,4.4,-0.4
1925,12,4,8.25,6.45
1925,12,5,9.2,6.95
1925,12,6,12.7,10.5
1925,12,7,12.1,11.35
1925,12,8,10.15,6.5
1925,12,9,8.55,5.65
1925,12,10,8.9,7.15
1925,12,11,8.25,5.3
1925,12,12,6,0.55
1925,12,13,5.6,0.8
1925,12,14,5.95,1.8
1925,12,15,6.6,2.25
1925,12,16,8.8,5.5
1925,12,17,7.8,5.5
1925,12,18,7.6,4.9
1925,12,19,7.65,5.35
1925,12,20,4.65,2.65
1925,12,21,5.45,0.9
1925,12,22,5.4,1.65
1925,12,23,5.4,0.35
1925,12,24,6.1,1.6
1925,12,25,9.1,5.4
1925,12,26,11.55,8.5
1925,12,27,10.7,8.55
1925,12,28,11.5,9.15
1925,12,29,13.25,9.45
1925,12,30,11.45,5.75
1925,12,31,10,7.8
1926,1,1,10.75,6.9
1926,1,2,10.6,7.9
1926,1,3,10.15,6.95
1926,1,4,10.75,8.2
1926,1,5,11.4,10.25
1926,1,6,10.15,5.65
1926,1,7,8,4.95
1926,1,8,10.35,7.95
1926,1,9,11.15,9.6
1926,1,10,11.3,9.3
1926,1,11,11.25,9.75
1926,1,12,13.9,10.15
1926,1,13,8.25,3.95
1926,1,14,3.8,-1.35
1926,1,15,3.85,1
1926,1,16,5.75,0.65
1926,1,17,7.35,5.25
1926,1,18,9.1,5.85
1926,1,19,8.7,5.95
1926,1,20,8.8,4.9
1926,1,21,7.95,4.1
1926,1,22,11.2,8.05
1926,1,23,9.65,6.85
1926,1,24,10,7.65
1926,1,25,11.4,8.45
1926,1,26,11.05,8.45
1926,1,27,10.75,8.05
1926,1,28,8.35,6.4
1926,1,29,8.45,5.8
1926,1,30,7.45,1.35
1926,1,31,10.3,5.05
1926,2,1,10,5.75
1926,2,2,10.35,6.9
1926,2,3,9.15,5.85
1926,2,4,8.25,3.2
1926,2,5,11.5,9.15
1926,2,6,11,8.4
1926,2,7,10.4,8.9
1926,2,8,10.25,7.2
1926,2,9,10.3,8.95
1926,2,10,8.8,6.2
1926,2,11,8,6.55
1926,2,12,9.15,6.65
1926,2,13,9.3,4.95
1926,2,14,12,10.3
1926,2,15,11.75,8.6
1926,2,16,8.85,4.7
1926,2,17,8.6,3.7
1926,2,18,9.3,3.95
1926,2,19,12.05,10.7
1926,2,20,11.1,10.05
1926,2,21,11.15,9.35
1926,2,22,10.55,7.95
1926,2,23,11.45,10.4
1926,2,24,11.35,10.35
1926,2,25,11.75,10.6
1926,2,26,11.65,10.15
1926,2,27,11.8,9.75
1926,2,28,11.25,7.1
1926,3,1,10.8,9.5
1926,3,2,10.9,9.7
1926,3,3,10.25,7.75
1926,3,4,7.85,3.2
1926,3,5,9.1,5.45
